application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
1493,Female,FALSE,2.73,STEM,White,570,6,Technology,Deny
1494,Male,FALSE,3.25,STEM,White,640,4,Real Estate,Deny
1495,Female,TRUE,3.22,STEM,International,570,5,Consulting,Deny
1496,Male,FALSE,3.25,Humanities,Black,630,6,Other,Deny
1497,Male,FALSE,3.53,Business,White,750,5,PE/VC,Admit
1498,Male,FALSE,3.3,Humanities,Hispanic,600,5,PE/VC,Deny
1499,Female,FALSE,3.32,Business,White,690,5,Other,Deny
1500,Male,FALSE,3.38,Business,White,720,5,Other,Deny
1501,Male,FALSE,3.12,Business,Asian,590,4,Health Care,Deny
1502,Male,FALSE,3.4,Humanities,Other,680,4,PE/VC,Deny
1503,Female,TRUE,3.16,Business,International,620,3,Nonprofit/Gov,Deny
1504,Female,FALSE,3.42,STEM,White,740,5,Nonprofit/Gov,Admit
1505,Male,FALSE,3.52,Humanities,Other,710,6,PE/VC,Admit
1506,Male,FALSE,3.15,STEM,Black,690,4,Investment Banking,Deny
1507,Female,FALSE,3.42,Humanities,White,770,6,Nonprofit/Gov,Deny
1508,Male,FALSE,3.33,Business,Asian,760,6,PE/VC,Admit
1509,Male,FALSE,3.68,Business,Asian,760,5,Health Care,Deny
1510,Female,FALSE,3.03,Business,White,590,5,Investment Banking,Deny
1511,Male,TRUE,3.02,STEM,International,660,4,Other,Deny
1512,Female,TRUE,3.23,STEM,International,640,4,Other,Deny
1513,Female,FALSE,3.43,STEM,Asian,700,3,PE/VC,Admit
1514,Male,FALSE,3.26,Business,White,670,6,PE/VC,Deny
1515,Male,FALSE,2.97,Humanities,Asian,600,5,Retail,Deny
1516,Male,FALSE,2.97,STEM,White,600,5,Nonprofit/Gov,Deny
1517,Female,FALSE,3.37,STEM,White,680,6,Health Care,Deny
1518,Male,FALSE,3.53,Humanities,White,640,5,Consulting,Deny
1519,Male,FALSE,3.2,STEM,Black,700,5,PE/VC,Deny
1520,Male,FALSE,3.19,STEM,White,580,5,Investment Banking,Deny
1521,Male,TRUE,3.02,Humanities,International,710,4,Consulting,Deny
1522,Male,TRUE,3.16,Business,International,630,5,Consulting,Deny
1523,Male,TRUE,3.2,STEM,International,670,4,Nonprofit/Gov,Deny
1524,Male,FALSE,3.09,Humanities,White,590,7,Investment Banking,Deny
1525,Male,FALSE,3.4,Humanities,Hispanic,620,5,Consulting,Deny
1526,Male,FALSE,3.38,STEM,Black,650,5,PE/VC,Deny
1527,Male,TRUE,3.23,STEM,International,570,5,Investment Banking,Deny
1528,Male,FALSE,3.25,Humanities,Hispanic,650,5,Consulting,Deny
1529,Male,FALSE,3.28,Humanities,Asian,610,6,Other,Deny
1530,Female,TRUE,3.19,Humanities,International,680,4,Technology,Deny
1531,Male,FALSE,3.08,Humanities,Asian,660,5,Technology,Deny
1532,Female,FALSE,3.22,Business,Hispanic,600,6,Consulting,Deny
1533,Female,TRUE,3.1,Humanities,International,630,4,Consulting,Deny
1534,Male,FALSE,3.02,STEM,Asian,640,4,PE/VC,Deny
1535,Female,FALSE,3.21,STEM,Asian,660,6,Technology,Admit
1536,Male,FALSE,3.14,Business,White,580,5,PE/VC,Deny
1537,Male,FALSE,3.26,Business,Other,590,3,Consulting,Deny
1538,Male,FALSE,3.38,Humanities,Black,700,6,Investment Management,Deny
1539,Male,FALSE,3.13,Humanities,Asian,630,4,Nonprofit/Gov,Deny
1540,Male,TRUE,3.18,Business,International,630,4,Other,Deny
1541,Female,TRUE,3.41,Business,International,690,6,Consulting,Deny
1542,Female,FALSE,3.16,Humanities,White,620,5,Investment Banking,Deny
1543,Female,FALSE,3.12,Business,Black,670,4,Financial Services,Deny
1544,Male,TRUE,3.2,Humanities,International,600,6,Investment Banking,Deny
1545,Male,FALSE,3.17,STEM,Hispanic,710,4,Consulting,Deny
1546,Female,TRUE,3.3,Humanities,International,670,5,Technology,Deny
1547,Male,FALSE,3.45,STEM,White,680,6,Investment Banking,Deny
1548,Female,TRUE,3.2,STEM,International,640,4,Nonprofit/Gov,Deny
1549,Male,FALSE,3.17,STEM,Black,610,5,Consulting,Deny
1550,Male,FALSE,3.3,STEM,Hispanic,630,6,Health Care,Deny
1551,Female,TRUE,3.3,STEM,International,670,5,Consulting,Deny
1552,Female,FALSE,3.31,Humanities,White,660,5,Technology,Admit
1553,Male,TRUE,3.25,STEM,International,670,8,Financial Services,Deny
1554,Male,FALSE,3.11,Humanities,Hispanic,580,8,Other,Deny
1555,Female,FALSE,3.21,Business,White,730,5,Nonprofit/Gov,Admit
1556,Male,FALSE,3.2,STEM,Asian,600,4,Investment Banking,Deny
1557,Male,TRUE,3.28,STEM,International,610,6,Technology,Deny
1558,Female,TRUE,3.35,Business,International,650,4,Nonprofit/Gov,Deny
1559,Female,FALSE,3.13,Business,White,640,5,Consulting,Deny
1560,Female,TRUE,3.03,Humanities,International,600,6,Other,Deny
1561,Male,FALSE,3.48,Business,Black,680,5,PE/VC,Deny
1562,Male,FALSE,2.97,STEM,White,600,5,Investment Management,Deny
1563,Male,FALSE,3.22,STEM,White,640,4,Consulting,Deny
1564,Female,FALSE,3.38,Humanities,Hispanic,630,3,PE/VC,Deny
1565,Male,FALSE,3.51,STEM,White,710,5,Investment Management,Admit
1566,Male,TRUE,3.29,STEM,International,740,5,Consulting,Deny
1567,Male,TRUE,3.2,STEM,International,590,4,Nonprofit/Gov,Deny
1568,Female,TRUE,3.23,Business,International,650,5,Financial Services,Deny
1569,Female,FALSE,3.32,STEM,Black,630,5,Technology,Deny
1570,Male,FALSE,3.15,STEM,White,620,5,PE/VC,Deny
1571,Male,FALSE,3.13,Humanities,Black,630,7,Investment Banking,Deny
1572,Male,TRUE,3.24,Humanities,International,670,5,Health Care,Deny
1573,Female,FALSE,2.84,Humanities,White,610,6,Nonprofit/Gov,Deny
1574,Female,TRUE,3.32,Humanities,International,710,5,Other,Deny
1575,Male,FALSE,3.61,Humanities,Hispanic,640,6,Investment Banking,Deny
1576,Male,FALSE,3.2,STEM,Asian,700,7,Financial Services,Deny
1577,Male,FALSE,3.21,Humanities,White,600,4,Consulting,Deny
1578,Male,FALSE,3.11,Business,Asian,570,3,PE/VC,Deny
1579,Male,TRUE,3.17,Business,International,570,2,Nonprofit/Gov,Deny
1580,Female,TRUE,3.4,Humanities,International,700,5,PE/VC,Admit
1581,Male,TRUE,3.05,STEM,International,570,6,Technology,Deny
1582,Female,FALSE,3.18,Humanities,Black,590,6,Consulting,Deny
1583,Male,FALSE,3.13,STEM,Other,610,5,Consulting,Deny
1584,Male,FALSE,3.4,Business,Asian,660,5,Other,Deny
1585,Male,TRUE,3.36,Humanities,International,720,6,PE/VC,Admit
1586,Male,FALSE,3.36,Business,Hispanic,670,5,Investment Banking,Deny
1587,Male,FALSE,3.32,STEM,Asian,690,3,Consulting,Deny
1588,Female,FALSE,3.27,Business,Asian,660,5,Financial Services,Deny
1589,Male,FALSE,3.04,Humanities,Black,610,4,PE/VC,Deny
1590,Male,TRUE,3.09,STEM,International,570,6,Technology,Deny
1591,Male,TRUE,3.12,Humanities,International,610,5,Technology,Deny
1592,Male,TRUE,3.46,Business,International,680,4,Technology,Deny
1593,Female,FALSE,3.03,Humanities,Hispanic,600,5,Consulting,Deny
1594,Male,FALSE,3.29,Humanities,Black,670,6,Technology,Deny
1595,Male,FALSE,3.25,Business,White,730,5,Consulting,Deny
1596,Male,FALSE,3.43,STEM,White,660,6,Technology,Admit
1597,Male,FALSE,3.12,STEM,Asian,630,6,Technology,Deny
1598,Male,TRUE,3.13,Business,International,660,3,Consulting,Deny
1599,Male,TRUE,3.22,Humanities,International,580,5,Investment Management,Deny
1600,Male,TRUE,3.55,STEM,International,690,5,Financial Services,Deny
1601,Female,FALSE,3.33,STEM,Hispanic,700,4,Nonprofit/Gov,Admit
1602,Male,FALSE,3.45,STEM,Asian,680,3,Technology,Deny
1603,Female,FALSE,3.18,STEM,White,640,4,Investment Management,Deny
1604,Male,TRUE,3.01,STEM,International,610,5,Technology,Deny
1605,Male,FALSE,3.14,Humanities,White,670,6,Investment Banking,Deny
1606,Male,FALSE,3.23,STEM,Black,740,5,Investment Banking,Deny
1607,Female,FALSE,3.14,Business,Asian,650,4,PE/VC,Deny
1608,Female,FALSE,3.33,Humanities,White,690,3,Consulting,Admit
1609,Male,FALSE,3.27,STEM,Hispanic,710,5,Consulting,Deny
1610,Female,FALSE,3.32,Humanities,Asian,600,4,Technology,Deny
1611,Male,FALSE,3.47,STEM,White,660,6,Nonprofit/Gov,Deny
1612,Male,TRUE,3.18,STEM,International,670,6,Technology,Deny
1613,Male,FALSE,3.3,Business,Asian,660,6,Other,Deny
1614,Female,FALSE,3.26,Humanities,White,640,4,Other,Deny
1615,Female,TRUE,3.24,Humanities,International,620,5,Consulting,Deny
1616,Male,FALSE,3.42,Business,Asian,660,6,Consulting,Deny
1617,Male,FALSE,3.13,Humanities,White,570,4,Real Estate,Deny
1618,Male,FALSE,3.37,Humanities,Black,700,5,PE/VC,Deny
1619,Male,TRUE,3.04,Humanities,International,570,4,Other,Deny
1620,Male,FALSE,3.31,Business,White,660,6,PE/VC,Admit
1621,Female,FALSE,3.18,Business,Hispanic,670,5,Financial Services,Deny
1622,Female,FALSE,3.29,STEM,White,650,5,PE/VC,Deny
1623,Female,TRUE,3.39,STEM,International,660,3,PE/VC,Deny
1624,Male,FALSE,3.13,STEM,Hispanic,650,4,Consulting,Deny
1625,Female,FALSE,3.21,STEM,Asian,660,6,Consulting,Deny
1626,Male,FALSE,3.5,STEM,Black,770,7,Investment Management,Deny
1627,Male,FALSE,3.31,Business,White,630,3,Technology,Deny
1628,Male,FALSE,3.45,STEM,Black,700,3,Technology,Deny
1629,Male,TRUE,3.24,Humanities,International,610,3,Financial Services,Deny
1630,Male,TRUE,3.36,Humanities,International,670,5,Consulting,Deny
1631,Female,FALSE,3.19,Business,Black,610,5,Nonprofit/Gov,Deny
1632,Male,FALSE,3.62,Business,Asian,760,5,Investment Banking,Deny
1633,Male,FALSE,2.82,Humanities,Black,570,6,Technology,Deny
1634,Male,FALSE,3.17,STEM,Asian,620,7,Consulting,Deny
1635,Male,FALSE,3.46,Business,Black,670,5,Energy,Deny
1636,Male,TRUE,3.01,STEM,International,590,5,Real Estate,Deny
1637,Male,FALSE,3.5,STEM,Asian,760,3,Technology,Deny
1638,Male,FALSE,3.34,Business,White,680,5,PE/VC,Deny
1639,Male,FALSE,3.28,Business,Asian,650,4,Health Care,Deny
1640,Male,FALSE,3.32,STEM,Black,680,5,Technology,Deny
1641,Male,FALSE,2.9,Business,Hispanic,570,6,Other,Deny
1642,Male,TRUE,3.25,STEM,International,660,5,Technology,Deny
1643,Male,TRUE,3.11,STEM,International,610,6,Other,Deny
1644,Male,FALSE,3.37,STEM,Hispanic,630,5,Investment Banking,Deny
1645,Female,FALSE,3.37,STEM,White,660,6,Consulting,Deny
1646,Male,FALSE,3.47,Humanities,Black,740,6,Consulting,Admit
1647,Male,TRUE,2.99,STEM,International,700,7,Consulting,Deny
1648,Male,FALSE,3.18,Business,Asian,640,7,Other,Deny
1649,Male,FALSE,3.13,Business,White,630,4,Nonprofit/Gov,Deny
1650,Male,FALSE,3.44,Humanities,Other,720,4,Consulting,Admit
1651,Male,TRUE,3.5,Humanities,International,730,5,Consulting,Admit
1652,Male,FALSE,3.24,Humanities,Other,610,5,Technology,Deny
1653,Female,FALSE,3.18,STEM,White,620,4,CPG,Deny
1654,Male,FALSE,3.23,Humanities,Other,700,5,Nonprofit/Gov,Deny
1655,Male,FALSE,3.38,Humanities,Asian,680,4,Technology,Deny
1656,Female,TRUE,3.11,Humanities,International,670,6,Investment Banking,Deny
1657,Female,FALSE,3.3,STEM,Hispanic,580,5,Consulting,Deny
1658,Male,FALSE,3.3,Business,Hispanic,660,4,Other,Deny
1659,Male,FALSE,3.14,Humanities,White,650,3,Consulting,Deny
1660,Female,FALSE,3.28,Humanities,Hispanic,620,5,Consulting,Deny
1661,Male,TRUE,3.31,STEM,International,760,6,Investment Banking,Deny
1662,Male,FALSE,3.15,Humanities,White,570,4,Health Care,Deny
1663,Female,FALSE,3.35,Business,White,700,7,Consulting,Admit
1664,Male,TRUE,3.29,Humanities,International,700,5,Investment Banking,Deny
1665,Male,FALSE,3.19,Business,White,660,3,Technology,Deny
1666,Male,FALSE,3.16,Business,Asian,590,5,Real Estate,Deny
1667,Male,FALSE,3.09,Humanities,White,610,5,Consulting,Deny
1668,Male,FALSE,3.45,Humanities,White,660,5,Financial Services,Admit
1669,Male,TRUE,3.26,Humanities,International,650,6,PE/VC,Deny
1670,Female,FALSE,3.01,Humanities,Asian,620,2,Consulting,Deny
1671,Male,TRUE,3.22,Humanities,International,620,5,PE/VC,Deny
1672,Male,TRUE,3.33,Business,International,650,5,Consulting,Deny
1673,Male,FALSE,3.23,STEM,Hispanic,650,3,Consulting,Deny
1674,Male,TRUE,3.11,Business,International,570,5,Health Care,Deny
1675,Male,TRUE,3.29,STEM,International,640,5,Technology,Deny
1676,Male,TRUE,3.3,Humanities,International,590,6,Technology,Deny
1677,Female,TRUE,3.12,STEM,International,610,5,Retail,Deny
1678,Female,FALSE,3.06,Humanities,Black,570,5,Media/Entertainment,Deny
1679,Male,FALSE,3.14,Humanities,Asian,660,5,Consulting,Deny
1680,Male,TRUE,3.28,Humanities,International,620,5,Financial Services,Deny
1681,Male,FALSE,3.26,Business,Black,620,4,PE/VC,Deny
1682,Male,TRUE,3.27,STEM,International,590,6,Health Care,Deny
1683,Male,FALSE,3.33,STEM,White,710,4,Financial Services,Admit
1684,Female,TRUE,3.41,STEM,International,600,5,Investment Banking,Deny
1685,Female,FALSE,3.24,STEM,Asian,630,6,PE/VC,Deny
1686,Female,TRUE,3.13,Business,International,640,5,CPG,Deny
1687,Female,FALSE,3.43,STEM,Black,660,6,Financial Services,Admit
1688,Male,FALSE,3.36,Humanities,Asian,670,5,Other,Deny
1689,Male,TRUE,3,Humanities,International,580,5,Consulting,Deny
1690,Female,FALSE,3.14,Humanities,Hispanic,610,6,Investment Management,Deny
1691,Male,FALSE,3.56,STEM,Black,720,3,PE/VC,Deny
1692,Female,FALSE,3,Business,White,620,4,Consulting,Deny
1693,Male,TRUE,3.13,Business,International,710,6,Consulting,Deny
1694,Female,FALSE,3.42,STEM,Asian,650,4,Consulting,Deny
1695,Male,TRUE,3.35,STEM,International,690,6,Technology,Deny
1696,Male,FALSE,3.48,Humanities,Asian,680,5,Technology,Deny
1697,Female,FALSE,3.43,Humanities,Asian,690,5,Investment Management,Admit
1698,Female,FALSE,2.78,Humanities,White,570,6,Financial Services,Deny
1699,Male,FALSE,3.26,STEM,White,690,5,Consulting,Deny
1700,Female,FALSE,3.1,STEM,Asian,650,4,Financial Services,Deny
1701,Male,FALSE,3.16,Humanities,Asian,580,4,Consulting,Deny
1702,Female,TRUE,3.08,Business,International,670,4,Technology,Deny
1703,Male,TRUE,3.19,Humanities,International,570,5,Consulting,Deny
1704,Male,FALSE,3.5,Humanities,White,640,3,Technology,Deny
1705,Female,FALSE,3.24,Humanities,Asian,630,6,Nonprofit/Gov,Deny
1706,Male,FALSE,3.31,Humanities,White,580,6,Investment Management,Deny
1707,Female,FALSE,3.27,Humanities,Asian,700,5,Technology,Admit
1708,Female,FALSE,3.22,STEM,Other,680,4,Investment Banking,Deny
1709,Female,TRUE,3.24,Business,International,610,5,PE/VC,Deny
1710,Male,FALSE,3.31,Business,Black,750,5,Investment Banking,Deny
1711,Male,FALSE,3.43,Humanities,Asian,680,6,CPG,Admit
1712,Female,FALSE,3.23,Business,Asian,600,5,Health Care,Deny
1713,Male,FALSE,3.13,Business,Asian,600,5,Investment Banking,Deny
1714,Male,FALSE,3.32,STEM,Black,740,5,PE/VC,Admit
1715,Male,FALSE,3.64,Business,White,780,6,Consulting,Deny
1716,Male,FALSE,3.13,Humanities,White,570,5,Consulting,Deny
1717,Male,FALSE,3.27,Humanities,Asian,620,4,Health Care,Deny
1718,Female,FALSE,3.36,Business,White,680,5,Consulting,Admit
1719,Female,FALSE,3.18,STEM,Hispanic,590,6,Other,Deny
1720,Male,FALSE,3.22,Business,White,650,4,Consulting,Deny
1721,Female,TRUE,3.42,STEM,International,710,5,Nonprofit/Gov,Deny
1722,Male,FALSE,3.32,Humanities,Black,700,5,Financial Services,Deny
1723,Male,TRUE,3.09,STEM,International,590,6,Investment Banking,Deny
1724,Male,FALSE,3.47,STEM,White,660,7,PE/VC,Deny
1725,Female,FALSE,3.41,Humanities,White,750,5,Consulting,Deny
1726,Male,FALSE,3.05,Business,White,570,6,Consulting,Deny
1727,Male,FALSE,3.29,Humanities,Other,710,4,Consulting,Admit
1728,Female,TRUE,3.48,Business,International,720,4,PE/VC,Deny
1729,Female,FALSE,3.23,Business,Asian,670,7,Other,Deny
1730,Male,FALSE,3.35,Humanities,Black,590,6,Health Care,Deny
1731,Male,FALSE,3.54,Humanities,Asian,670,6,Financial Services,Deny
1732,Male,FALSE,3.13,STEM,White,640,7,Health Care,Deny
1733,Male,FALSE,3.35,STEM,Hispanic,640,6,Nonprofit/Gov,Deny
1734,Male,FALSE,3.21,Humanities,White,610,5,Other,Deny
1735,Female,FALSE,3.2,STEM,White,650,4,Other,Deny
1736,Male,FALSE,2.83,Humanities,Black,570,5,Nonprofit/Gov,Deny
1737,Female,FALSE,3.61,Business,Asian,700,2,Other,Deny
1738,Male,TRUE,3.12,Business,International,620,5,Technology,Deny
1739,Male,TRUE,3.56,STEM,International,720,5,Financial Services,Deny
1740,Male,FALSE,3.24,Business,White,640,4,Health Care,Deny
1741,Female,TRUE,3.38,STEM,International,670,5,Other,Admit
1742,Female,TRUE,3.47,STEM,International,690,4,Technology,Admit
1743,Male,TRUE,3.19,Humanities,International,720,4,Nonprofit/Gov,Deny
1744,Male,FALSE,3.31,Humanities,Asian,650,6,Consulting,Deny
1745,Female,FALSE,2.82,Humanities,Black,630,5,CPG,Deny
1746,Female,FALSE,3.08,STEM,Other,640,5,Financial Services,Deny
1747,Male,TRUE,2.93,Humanities,International,570,5,PE/VC,Deny
1748,Female,FALSE,3.26,Business,Asian,630,5,Consulting,Deny
1749,Male,FALSE,3.19,STEM,Hispanic,680,5,PE/VC,Deny
1750,Male,FALSE,3.17,Humanities,Hispanic,690,5,PE/VC,Deny
1751,Male,FALSE,3.41,STEM,Other,650,6,PE/VC,Deny
1752,Male,FALSE,2.86,STEM,Asian,570,5,Financial Services,Deny
1753,Male,TRUE,3,STEM,International,620,5,Nonprofit/Gov,Deny
1754,Female,FALSE,3.14,Business,Other,630,6,Technology,Deny
1755,Male,TRUE,3.23,Humanities,International,630,5,PE/VC,Deny
1756,Female,FALSE,3.22,Business,White,670,6,Nonprofit/Gov,Deny
1757,Female,FALSE,3.35,Humanities,Asian,650,6,Investment Banking,Deny
1758,Male,TRUE,3.21,Business,International,640,5,Investment Management,Deny
1759,Male,FALSE,3.58,STEM,Black,750,4,Financial Services,Deny
1760,Female,FALSE,3.48,Humanities,Black,670,6,Consulting,Deny
1761,Male,TRUE,3.38,Humanities,International,710,5,Technology,Admit
1762,Female,FALSE,3.2,STEM,White,660,5,Investment Banking,Deny
1763,Female,FALSE,3.17,STEM,White,600,6,Health Care,Deny
1764,Male,TRUE,3.5,STEM,International,710,6,Financial Services,Admit
1765,Male,FALSE,2.92,Humanities,Black,610,6,Investment Banking,Deny
1766,Male,FALSE,3.25,Humanities,White,640,4,Consulting,Deny
1767,Female,TRUE,3.04,Business,International,570,6,Nonprofit/Gov,Deny
1768,Male,FALSE,3.26,Business,White,600,5,PE/VC,Deny
1769,Male,TRUE,3.14,Humanities,International,640,5,PE/VC,Deny
1770,Male,TRUE,3.28,Business,International,690,6,Financial Services,Admit
1771,Male,TRUE,3.57,STEM,International,770,6,CPG,Deny
1772,Male,FALSE,3.19,Humanities,Asian,620,6,Technology,Deny
1773,Male,FALSE,3.23,Business,Hispanic,620,5,Consulting,Deny
1774,Male,FALSE,3.09,Humanities,Black,630,5,Consulting,Deny
1775,Male,FALSE,3.11,Humanities,White,640,5,PE/VC,Deny
1776,Male,FALSE,3.21,Humanities,Black,670,5,Consulting,Deny
1777,Female,TRUE,3.18,Humanities,International,630,3,Consulting,Deny
1778,Female,FALSE,3.51,Humanities,Black,700,5,Other,Deny
1779,Female,TRUE,3.1,Humanities,International,590,5,Technology,Deny
1780,Male,FALSE,3.23,Humanities,Asian,650,3,Health Care,Deny
1781,Female,FALSE,2.98,Business,White,630,5,Energy,Deny
1782,Female,FALSE,3.02,Humanities,Black,620,4,Consulting,Deny
1783,Female,FALSE,3.38,Business,Asian,610,4,Consulting,Deny
1784,Female,TRUE,3.33,Humanities,International,660,4,PE/VC,Deny
1785,Male,FALSE,3.27,Humanities,Asian,710,5,Nonprofit/Gov,Deny
1786,Female,FALSE,3.14,STEM,Black,640,4,Health Care,Deny
1787,Female,TRUE,3.35,Business,International,640,6,PE/VC,Deny
1788,Male,TRUE,3.24,Humanities,International,640,4,Investment Banking,Deny
1789,Female,TRUE,3.25,Humanities,International,710,6,Other,Admit
1790,Female,TRUE,3.38,Business,International,630,5,PE/VC,Deny
1791,Male,FALSE,3.23,Humanities,Asian,650,5,Consulting,Deny
1792,Male,TRUE,3.24,STEM,International,670,8,Investment Management,Admit
1793,Male,FALSE,3.29,Business,Black,700,5,Consulting,Deny
1794,Male,FALSE,3.37,Humanities,White,640,6,PE/VC,Deny
1795,Female,FALSE,3.03,Business,Asian,600,4,Other,Deny
1796,Female,FALSE,3.13,Business,White,620,4,Consulting,Deny
1797,Male,TRUE,3.3,Humanities,International,650,4,Investment Banking,Deny
1798,Male,FALSE,3.14,STEM,Black,680,3,Consulting,Deny
1799,Male,TRUE,3.34,Humanities,International,620,5,Consulting,Deny
1800,Male,FALSE,3.44,Humanities,White,700,7,PE/VC,Deny
1801,Male,TRUE,3.47,Business,International,650,5,Technology,Deny
1802,Male,FALSE,3.45,STEM,White,670,6,Consulting,Deny
1803,Male,FALSE,3.08,STEM,Hispanic,680,6,Consulting,Deny
1804,Female,FALSE,3.12,Business,Other,620,5,PE/VC,Deny
1805,Male,FALSE,2.99,Humanities,White,570,5,Financial Services,Deny
1806,Male,TRUE,3.21,Humanities,International,700,4,Investment Banking,Deny
1807,Female,TRUE,2.98,Humanities,International,580,5,Investment Banking,Deny
1808,Male,FALSE,3.12,Humanities,White,590,3,Financial Services,Deny
1809,Female,FALSE,3.27,Business,Black,640,5,Financial Services,Deny
1810,Male,FALSE,3.38,Business,White,640,5,Consulting,Deny
1811,Male,FALSE,3.25,Humanities,Black,680,5,Other,Deny
1812,Male,TRUE,3.28,Humanities,International,650,5,Consulting,Deny
1813,Male,FALSE,3.22,Humanities,White,640,4,Other,Deny
1814,Male,FALSE,3.22,Business,White,600,5,Nonprofit/Gov,Deny
1815,Male,FALSE,3.37,STEM,Black,630,5,Financial Services,Deny
1816,Male,TRUE,3.28,STEM,International,640,6,Financial Services,Deny
1817,Male,FALSE,3.14,Humanities,White,600,4,Investment Management,Deny
1818,Male,FALSE,3.41,Humanities,Asian,680,5,Consulting,Deny
1819,Male,TRUE,3.42,Business,International,670,6,Investment Banking,Deny
1820,Male,FALSE,3.35,STEM,White,670,5,Financial Services,Admit
1821,Male,FALSE,3.11,STEM,Hispanic,610,5,PE/VC,Deny
1822,Female,FALSE,3.21,Humanities,Asian,720,6,Investment Banking,Deny
1823,Male,TRUE,3.35,Humanities,International,610,5,Health Care,Deny
1824,Female,TRUE,3.39,Humanities,International,670,6,PE/VC,Deny
