gender,international,gpa,major,race,gmat,Work_exp,Work_industry,Age,Recomendation letter,Personal interview Score,Income,Marital status,Admission
Male,FALSE,3.12,Humanities,White,590,3,Financial Services,30,Excellent,3,"$141,489.00 ",Unmarried,Deny
Female,FALSE,3.27,Business,Black,640,5,Financial Services,32,Good,3,"$136,181.00 ",married,Deny
Male,FALSE,3.38,Business,White,640,5,Consulting,27,Excellent,5,"$165,920.00 ",Unmarried,Deny
Male,FALSE,3.25,Humanities,Black,680,5,Other,30,Excellent,3,"$40,508.00 ",Unmarried,Deny
Male,TRUE,3.28,Humanities,International,650,5,Consulting,31,Good,5,"$83,850.00 ",married,Deny
Male,FALSE,3.22,Humanities,White,640,4,Other,32,Excellent,4,"$81,347.00 ",married,Deny
Male,FALSE,3.22,Business,White,600,5,Nonprofit/Gov,29,Excellent,3,"$55,335.00 ",Unmarried,Deny
Male,FALSE,3.37,STEM,Black,630,5,Financial Services,35,Good,2,"$100,947.00 ",married,Deny
Male,TRUE,3.28,STEM,International,640,6,Financial Services,30,Good,3,"$123,780.00 ",married,Deny
Male,FALSE,3.14,Humanities,White,600,4,Investment Management,26,Regular,3,"$145,008.00 ",married,Deny
Male,FALSE,3.41,Humanities,Asian,680,5,Consulting,29,Good,3,"$201,653.00 ",Unmarried,Deny
Male,TRUE,3.42,Business,International,670,6,Investment Banking,31,Good,4,"$173,858.00 ",married,Deny
Male,FALSE,3.35,STEM,White,670,5,Financial Services,26,Good,3,"$128,512.00 ",married,Admit
Male,FALSE,3.11,STEM,Hispanic,610,5,PE/VC,34,Excellent,3,"$735,131.00 ",Unmarried,Deny
Female,FALSE,3.21,Humanities,Asian,720,6,Investment Banking,31,Good,2,"$158,712.00 ",Unmarried,Deny
Male,TRUE,3.35,Humanities,International,610,5,Health Care,31,Excellent,4,"$113,708.00 ",married,Deny
Female,TRUE,3.39,Humanities,International,670,6,PE/VC,35,Good,2,"$940,092.00 ",Unmarried,Deny
Male,FALSE,3.25,Humanities,White,610,4,Other,33,Good,4,"$87,966.00 ",married,Deny
Male,FALSE,3.16,STEM,Asian,620,4,PE/VC,30,Excellent,3,"$337,805.00 ",Unmarried,Deny
Male,TRUE,3.21,Humanities,International,730,3,Consulting,35,Good,5,"$199,603.00 ",married,Admit
Male,FALSE,3.32,Humanities,Asian,710,6,PE/VC,33,Good,1,"$823,366.00 ",married,Admit
Male,FALSE,3.08,Humanities,White,620,4,Nonprofit/Gov,26,Excellent,3,"$62,586.00 ",married,Deny
Male,FALSE,3.29,Humanities,Other,620,4,Other,35,Excellent,4,"$41,531.00 ",married,Deny
Male,FALSE,3.4,Humanities,Black,690,6,Investment Banking,37,Excellent,3,"$165,358.00 ",Unmarried,Deny
Female,TRUE,3.24,Humanities,International,650,3,CPG,33,Excellent,4,"$101,508.00 ",Unmarried,Deny
Male,FALSE,2.91,Humanities,Black,610,5,PE/VC,36,Good,3,"$518,061.00 ",Unmarried,Deny
Male,FALSE,3.57,Humanities,Hispanic,760,5,Consulting,29,Good,4,"$90,981.00 ",married,Deny
Female,TRUE,3.23,STEM,International,640,4,Consulting,32,Good,3,"$85,024.00 ",married,Deny
Male,TRUE,3.1,Humanities,International,610,5,Consulting,30,Good,5,"$168,572.00 ",married,Deny
Male,TRUE,3.29,STEM,International,660,5,Nonprofit/Gov,31,Good,4,"$53,411.00 ",married,Deny
Male,TRUE,3.35,STEM,International,740,6,PE/VC,34,Good,4,"$448,998.00 ",married,Deny
Male,FALSE,3.44,Humanities,Black,650,6,Consulting,33,Excellent,5,"$116,300.00 ",Unmarried,Deny
Male,FALSE,3.1,Humanities,White,630,4,Investment Banking,29,Good,4,"$190,745.00 ",Unmarried,Deny
Male,FALSE,3.14,Humanities,Black,590,5,PE/VC,28,Excellent,2,"$778,915.00 ",Unmarried,Deny
Male,FALSE,3.4,Business,White,720,6,Other,34,Good,3,"$76,051.00 ",married,Deny
Female,FALSE,3.12,Humanities,Other,640,5,Consulting,33,Good,3,"$108,432.00 ",Unmarried,Deny
Male,FALSE,3.1,Humanities,Hispanic,580,5,PE/VC,32,Excellent,4,"$447,356.00 ",married,Deny
Female,FALSE,3.28,STEM,Asian,690,4,Health Care,26,Good,5,"$107,706.00 ",married,Deny
Male,FALSE,3.15,STEM,Hispanic,570,6,Technology,30,Good,4,"$124,786.00 ",married,Deny
Female,TRUE,3.08,Humanities,International,570,5,Consulting,36,Good,3,"$152,583.00 ",married,Deny
Male,FALSE,3.1,STEM,White,660,5,Investment Banking,27,Good,4,"$194,595.00 ",married,Deny
Male,FALSE,3.3,Business,White,630,6,Health Care,35,Good,3,"$100,988.00 ",married,Deny
Female,FALSE,3.38,STEM,White,730,6,Technology,32,Excellent,5,"$128,103.00 ",Unmarried,Admit
Male,FALSE,2.96,Humanities,Black,610,6,Investment Banking,32,Excellent,4,"$187,652.00 ",married,Deny
Male,TRUE,3.11,STEM,International,600,6,Real Estate,27,Excellent,3,"$113,920.00 ",married,Deny
Male,FALSE,3.01,Humanities,White,670,3,Other,26,Excellent,4,"$75,915.00 ",Unmarried,Deny
Male,TRUE,3.36,Humanities,International,640,6,Nonprofit/Gov,28,Excellent,3,"$63,976.00 ",Unmarried,Deny
Male,FALSE,3.2,STEM,Asian,600,6,Financial Services,29,Good,4,"$120,516.00 ",married,Deny
Male,FALSE,3.39,STEM,Hispanic,670,6,Other,31,Excellent,5,"$85,556.00 ",Unmarried,Deny
Female,FALSE,3.21,Business,Hispanic,570,4,Nonprofit/Gov,28,Good,4,"$77,571.00 ",married,Deny
Male,FALSE,3.65,Humanities,Asian,760,4,PE/VC,25,Good,3,"$106,825.00 ",married,Admit
Male,TRUE,3.27,STEM,International,670,6,PE/VC,28,Excellent,2,"$364,955.00 ",married,Admit
Male,FALSE,3.31,Business,Hispanic,670,4,Nonprofit/Gov,34,Excellent,5,"$53,195.00 ",married,Deny
Female,FALSE,3.25,Humanities,White,610,5,PE/VC,30,Good,3,"$623,168.00 ",married,Deny
Male,TRUE,3.18,Humanities,International,580,5,PE/VC,35,Good,4,"$359,186.00 ",married,Deny
Male,FALSE,3.28,Humanities,Hispanic,710,5,Investment Banking,27,Good,3,"$174,937.00 ",married,Admit
Female,TRUE,3.24,Humanities,International,710,4,Technology,34,Good,4,"$132,492.00 ",Unmarried,Admit
Male,FALSE,3.29,Business,White,650,6,PE/VC,29,Excellent,3,"$577,967.00 ",Unmarried,Deny
Male,FALSE,3.26,STEM,Other,660,6,Consulting,31,Excellent,5,"$71,271.00 ",Unmarried,Admit
Male,FALSE,3.16,Humanities,Hispanic,710,6,PE/VC,29,Excellent,5,"$869,617.00 ",Unmarried,Deny
Female,FALSE,3.47,STEM,White,710,8,Financial Services,32,Good,3,"$116,364.00 ",married,Deny
Male,FALSE,3.1,Business,Asian,630,3,Financial Services,37,Excellent,4,"$99,057.00 ",married,Deny
Female,TRUE,3.24,Humanities,International,650,5,Other,32,Excellent,5,"$44,995.00 ",Unmarried,Deny
Male,TRUE,3.01,Humanities,International,630,5,Media/Entertainment,28,Excellent,5,"$59,526.00 ",married,Deny
Male,FALSE,3.08,Business,White,660,6,Financial Services,34,Excellent,2,"$106,008.00 ",married,Deny
Female,FALSE,3.42,Business,Asian,670,6,Technology,28,Excellent,4,"$124,013.00 ",married,Admit
Male,FALSE,3.35,Humanities,Hispanic,670,6,PE/VC,31,Excellent,5,"$936,497.00 ",married,Deny
Female,FALSE,3.13,Business,Hispanic,640,6,PE/VC,27,Good,4,"$816,299.00 ",married,Deny
Male,FALSE,3.11,Business,Asian,600,6,Other,34,Excellent,4,"$66,042.00 ",Unmarried,Deny
Female,TRUE,3.13,Business,International,650,6,Other,32,Excellent,3,"$81,958.00 ",married,Deny
Male,FALSE,3.1,Business,Asian,630,5,Investment Banking,35,Excellent,3,"$193,816.00 ",married,Deny
Male,FALSE,3.24,Business,Asian,680,5,Consulting,33,Excellent,4,"$195,239.00 ",married,Deny
Female,FALSE,3.21,Humanities,White,640,5,Real Estate,32,Good,3,"$110,129.00 ",Unmarried,Deny
Male,FALSE,3.29,Humanities,Hispanic,700,6,Consulting,35,Excellent,5,"$139,023.00 ",married,Deny
Female,FALSE,3.22,Business,Other,650,5,Nonprofit/Gov,27,Good,5,"$84,873.00 ",married,Deny
Male,FALSE,3.18,Humanities,Black,630,5,Health Care,27,Good,5,"$77,813.00 ",Unmarried,Deny
Female,TRUE,3.27,STEM,International,610,4,PE/VC,26,Excellent,5,"$662,833.00 ",married,Deny
Male,FALSE,3.29,STEM,Hispanic,670,5,Other,36,Excellent,3,"$85,314.00 ",married,Deny
Male,TRUE,3.19,Humanities,International,680,5,Technology,32,Good,3,"$139,303.00 ",Unmarried,Deny
Female,TRUE,3.38,Humanities,International,700,4,Media/Entertainment,35,Good,2,"$84,316.00 ",married,Deny
Female,FALSE,3.19,Business,Asian,600,3,Consulting,34,Good,4,"$138,964.00 ",married,Deny
Male,TRUE,3.36,Humanities,International,750,6,Consulting,30,Regular,5,"$125,417.00 ",married,Deny
Female,FALSE,3.3,STEM,Hispanic,620,6,Consulting,37,Excellent,1,"$153,839.00 ",married,Deny
Male,TRUE,3.15,STEM,International,590,6,Consulting,27,Excellent,5,"$106,699.00 ",married,Deny
Male,FALSE,3.5,Humanities,Black,700,5,Other,29,Excellent,2,"$57,248.00 ",married,Admit
Female,FALSE,3.37,Humanities,Black,680,7,Financial Services,35,Excellent,3,"$95,507.00 ",married,Admit
Female,TRUE,3.16,STEM,International,670,4,Health Care,36,Good,5,"$76,675.00 ",Unmarried,Deny
Male,TRUE,3.33,Business,International,680,4,Financial Services,33,Regular,5,"$119,060.00 ",married,Admit
Male,FALSE,3.35,Humanities,Black,660,4,Technology,29,Good,5,"$131,286.00 ",married,Deny
Male,TRUE,3.42,STEM,International,730,7,PE/VC,34,Good,5,"$657,543.00 ",married,Deny
Female,FALSE,3.39,Humanities,White,780,4,Other,34,Good,3,"$67,692.00 ",Unmarried,Admit
Female,FALSE,3.11,STEM,Asian,580,6,Consulting,33,Excellent,4,"$151,295.00 ",married,Deny
Male,FALSE,3.39,Humanities,White,660,6,Health Care,34,Excellent,5,"$94,257.00 ",Unmarried,Admit
Female,FALSE,3.25,STEM,White,660,5,Technology,33,Good,4,"$144,248.00 ",Unmarried,Deny
Female,FALSE,3.4,Humanities,Hispanic,660,5,Consulting,35,Excellent,1,"$100,603.00 ",married,Admit
Male,FALSE,3.27,Business,Other,610,4,Consulting,30,Excellent,5,"$159,360.00 ",married,Deny
Male,TRUE,3.31,STEM,International,650,6,Investment Management,33,Excellent,5,"$189,698.00 ",Unmarried,Deny
Male,FALSE,3.45,Humanities,Black,630,6,Technology,32,Good,3,"$131,639.00 ",married,Deny
Male,FALSE,3.12,Humanities,White,670,4,PE/VC,36,Excellent,1,"$948,898.00 ",married,Deny
Female,TRUE,3.2,Humanities,International,650,6,PE/VC,32,Good,4,"$850,017.00 ",married,Deny
Male,TRUE,3.29,STEM,International,640,6,PE/VC,32,Excellent,5,"$646,458.00 ",Unmarried,Deny
Male,TRUE,3.37,STEM,International,640,5,Consulting,29,Excellent,3,"$151,104.00 ",married,Deny
Female,FALSE,3.26,STEM,Hispanic,580,5,Technology,28,Excellent,5,"$147,478.00 ",Unmarried,Deny
Male,TRUE,3.34,Business,International,720,4,Consulting,37,Good,3,"$118,284.00 ",Unmarried,Deny
Male,TRUE,3.65,STEM,International,730,5,Consulting,30,Excellent,3,"$116,789.00 ",married,Admit
Female,TRUE,3.34,Business,International,720,5,Nonprofit/Gov,37,Good,3,"$53,330.00 ",married,Deny
Male,FALSE,3.43,STEM,Black,680,3,PE/VC,27,Good,5,"$826,780.00 ",Unmarried,Deny
Male,FALSE,3.24,Business,White,640,4,Nonprofit/Gov,33,Excellent,4,"$65,531.00 ",Unmarried,Deny
Male,TRUE,3.34,STEM,International,610,6,Nonprofit/Gov,36,Good,5,"$71,095.00 ",married,Deny
Male,TRUE,3.34,Humanities,International,760,4,Nonprofit/Gov,33,Excellent,2,"$51,450.00 ",Unmarried,Deny
Male,FALSE,3.43,Business,White,650,4,CPG,34,Excellent,3,"$97,886.00 ",married,Deny
Male,FALSE,3.17,Business,Black,630,5,Consulting,36,Excellent,3,"$194,048.00 ",Unmarried,Deny
Female,FALSE,3.55,STEM,White,680,5,Consulting,29,Good,3,"$211,749.00 ",married,Deny
Female,FALSE,3.31,STEM,White,690,6,Nonprofit/Gov,35,Good,3,"$78,167.00 ",Unmarried,Deny
Female,TRUE,3.67,STEM,International,680,5,PE/VC,33,Good,5,"$952,990.00 ",Unmarried,Deny
Male,TRUE,3.1,Business,International,710,7,PE/VC,37,Regular,5,"$422,143.00 ",Unmarried,Deny
Male,FALSE,3.23,Business,Other,680,5,Nonprofit/Gov,35,Excellent,4,"$88,942.00 ",married,Admit
Male,TRUE,3.1,Humanities,International,710,4,Health Care,28,Excellent,4,"$79,344.00 ",married,Deny
Male,FALSE,3.02,STEM,White,610,6,PE/VC,28,Good,4,"$392,127.00 ",married,Deny
Male,TRUE,3.2,Business,International,650,7,Real Estate,36,Excellent,5,"$193,583.00 ",married,Deny
Male,TRUE,3.16,Business,International,680,3,Consulting,27,Excellent,5,"$89,489.00 ",married,Deny
Female,FALSE,2.99,Business,Black,570,5,Consulting,29,Good,5,"$213,892.00 ",married,Deny
Male,FALSE,3.28,STEM,White,600,5,Consulting,34,Excellent,4,"$146,930.00 ",Unmarried,Deny
Female,FALSE,3.06,STEM,White,610,5,Nonprofit/Gov,31,Good,5,"$85,402.00 ",married,Deny
Male,FALSE,3.21,STEM,White,620,6,Investment Management,32,Excellent,5,"$110,970.00 ",Unmarried,Deny
Male,FALSE,3.27,Business,Asian,640,5,Consulting,35,Excellent,3,"$211,835.00 ",Unmarried,Deny
Male,TRUE,3.2,STEM,International,570,5,Nonprofit/Gov,26,Excellent,4,"$65,884.00 ",married,Deny
Male,TRUE,3.17,STEM,International,590,6,Consulting,31,Excellent,4,"$207,771.00 ",married,Deny
Male,TRUE,3.17,Business,International,570,5,Real Estate,37,Good,4,"$165,915.00 ",married,Deny
Male,FALSE,3.26,Business,Asian,690,4,Technology,27,Good,3,"$145,040.00 ",married,Admit
Female,FALSE,3.5,STEM,Black,700,5,Consulting,31,Good,5,"$184,209.00 ",married,Deny
Male,FALSE,3.19,STEM,White,610,6,Consulting,36,Good,1,"$105,110.00 ",Unmarried,Deny
Male,TRUE,3.21,STEM,International,630,5,Investment Banking,26,Good,2,"$195,416.00 ",married,Deny
Female,TRUE,3.1,Business,International,590,5,Investment Banking,33,Excellent,5,"$153,794.00 ",married,Deny
Male,FALSE,3.07,Business,White,650,3,Consulting,31,Excellent,4,"$147,386.00 ",married,Deny
Male,TRUE,3.18,Business,International,580,5,Investment Banking,26,Excellent,1,"$173,811.00 ",Unmarried,Deny
Female,FALSE,3.32,STEM,White,720,2,Media/Entertainment,27,Good,3,"$107,096.00 ",married,Admit
Female,FALSE,3.5,Humanities,White,690,6,PE/VC,34,Excellent,4,"$683,021.00 ",Unmarried,Deny
Male,TRUE,3.42,STEM,International,680,5,Financial Services,31,Excellent,2,"$131,161.00 ",married,Deny
Male,FALSE,3.21,Business,Black,620,6,Investment Banking,29,Good,4,"$164,395.00 ",married,Deny
Male,TRUE,3.28,Humanities,International,680,5,Nonprofit/Gov,27,Excellent,1,"$68,951.00 ",married,Deny
Male,FALSE,3.11,Humanities,Asian,630,3,Investment Banking,36,Excellent,3,"$169,877.00 ",married,Deny
Male,TRUE,3.41,Humanities,International,710,5,Technology,28,Excellent,5,"$137,138.00 ",Unmarried,Deny
Male,TRUE,3.23,STEM,International,570,6,Technology,35,Good,5,"$120,264.00 ",married,Deny
Female,FALSE,3.52,STEM,White,630,5,Investment Banking,34,Good,5,"$179,228.00 ",Unmarried,Deny
Female,FALSE,3.33,Humanities,White,660,6,Consulting,31,Excellent,5,"$150,776.00 ",married,Deny
Male,FALSE,3.22,STEM,White,650,6,PE/VC,29,Good,2,"$280,985.00 ",Unmarried,Deny
Male,FALSE,3.17,Humanities,Black,570,5,Nonprofit/Gov,31,Good,5,"$62,346.00 ",Unmarried,Deny
Female,FALSE,3.2,Business,White,570,5,Technology,34,Good,4,"$137,040.00 ",married,Deny
Male,FALSE,3.25,Humanities,White,660,5,Financial Services,31,Excellent,4,"$144,873.00 ",Unmarried,Admit
Male,TRUE,3.32,Humanities,International,700,6,Investment Banking,29,Excellent,3,"$191,168.00 ",Unmarried,Deny
Female,FALSE,3.29,Business,White,640,5,Real Estate,34,Good,5,"$160,196.00 ",Unmarried,Deny
Female,FALSE,3.16,Humanities,Asian,630,3,Technology,30,Excellent,4,"$122,204.00 ",Unmarried,Deny
Male,TRUE,3.17,Humanities,International,650,3,Consulting,30,Excellent,4,"$197,656.00 ",married,Deny
Female,FALSE,3.23,Humanities,White,660,5,PE/VC,35,Excellent,2,"$291,744.00 ",married,Deny
Female,TRUE,3.16,Humanities,International,610,6,Technology,33,Excellent,1,"$133,489.00 ",Unmarried,Deny
Female,FALSE,3.12,Business,Black,600,6,Nonprofit/Gov,28,Excellent,5,"$67,357.00 ",married,Deny
Male,FALSE,3.33,Humanities,Asian,670,5,Financial Services,37,Excellent,4,"$127,409.00 ",Unmarried,Admit
Male,FALSE,3.35,STEM,White,680,3,CPG,24,Excellent,5,"$108,885.00 ",married,Deny
Male,FALSE,3.29,Business,Black,680,7,Nonprofit/Gov,29,Good,5,"$87,313.00 ",married,Deny
Female,FALSE,3.16,Humanities,White,680,4,Consulting,27,Good,3,"$72,970.00 ",Unmarried,Deny
Male,FALSE,3.2,Humanities,Hispanic,570,5,Nonprofit/Gov,31,Good,5,"$59,159.00 ",married,Deny
Male,FALSE,3.4,Humanities,White,730,4,Consulting,26,Good,4,"$204,112.00 ",married,Deny
Male,FALSE,3.25,Business,Asian,660,5,Financial Services,28,Good,3,"$142,252.00 ",married,Deny
Male,FALSE,3.42,STEM,White,730,6,Consulting,28,Excellent,5,"$175,722.00 ",Unmarried,Admit
Female,FALSE,3.31,Humanities,White,760,6,Consulting,34,Good,3,"$109,341.00 ",married,Admit
Female,FALSE,2.95,STEM,White,570,5,Health Care,29,Regular,1,"$91,115.00 ",married,Deny
Male,FALSE,3.23,Business,White,620,5,PE/VC,31,Good,3,"$394,968.00 ",Unmarried,Deny
Female,TRUE,3.22,STEM,International,620,6,Health Care,28,Excellent,5,"$78,092.00 ",Unmarried,Deny
Male,TRUE,3.2,Business,International,640,4,Other,35,Excellent,3,"$40,554.00 ",married,Deny
Male,FALSE,3.15,STEM,White,590,6,Consulting,31,Excellent,3,"$99,736.00 ",married,Deny
Female,TRUE,3.07,Business,International,660,4,Consulting,29,Good,5,"$188,191.00 ",Unmarried,Deny
Male,FALSE,3.2,STEM,Asian,570,6,Health Care,29,Excellent,3,"$119,678.00 ",married,Deny
Male,TRUE,3.29,Business,International,620,6,PE/VC,29,Good,5,"$848,426.00 ",Unmarried,Deny
Male,FALSE,3.1,STEM,Black,690,3,PE/VC,34,Excellent,5,"$761,120.00 ",Unmarried,Deny
Male,FALSE,3.43,Humanities,White,730,5,Other,36,Excellent,2,"$67,535.00 ",Unmarried,Deny
Male,FALSE,3.33,STEM,White,690,7,CPG,31,Good,4,"$68,211.00 ",married,Admit
Male,FALSE,3.19,Humanities,Black,670,5,PE/VC,36,Good,5,"$283,452.00 ",married,Deny
Male,FALSE,3.25,Humanities,Asian,580,7,Consulting,30,Excellent,3,"$201,446.00 ",married,Deny
Female,TRUE,3.33,Humanities,International,690,4,Financial Services,27,Excellent,5,"$142,861.00 ",married,Admit
Female,TRUE,3.2,Business,International,640,6,Energy,34,Good,4,"$82,352.00 ",married,Deny
Female,FALSE,3.43,Humanities,White,720,7,Consulting,30,Good,5,"$91,358.00 ",married,Admit
Male,FALSE,3.23,STEM,Asian,680,5,PE/VC,37,Good,3,"$377,230.00 ",Unmarried,Deny
Male,FALSE,3.36,Business,Black,680,5,Consulting,37,Good,2,"$169,144.00 ",Unmarried,Admit
Male,FALSE,3.42,STEM,Asian,640,6,Investment Banking,33,Good,5,"$196,272.00 ",married,Deny
Female,TRUE,3.27,STEM,International,630,5,Consulting,36,Good,4,"$153,733.00 ",Unmarried,Deny
Male,TRUE,3.2,Humanities,International,640,4,PE/VC,28,Excellent,4,"$447,666.00 ",married,Deny
Male,FALSE,3.51,Humanities,Hispanic,720,6,Investment Management,32,Excellent,4,"$158,974.00 ",married,Deny
Female,TRUE,3.2,STEM,International,650,6,PE/VC,36,Good,3,"$952,876.00 ",married,Deny
Male,FALSE,3.59,STEM,White,700,6,Other,31,Good,4,"$71,753.00 ",Unmarried,Admit
Male,TRUE,3.39,Humanities,International,720,5,Technology,30,Excellent,5,"$121,205.00 ",Unmarried,Deny
Male,FALSE,3.19,STEM,Asian,740,5,Financial Services,26,Excellent,1,"$102,617.00 ",married,Deny
Female,FALSE,3.06,Business,Black,620,5,Investment Banking,36,Good,3,"$155,944.00 ",Unmarried,Deny
Female,FALSE,3.24,STEM,White,630,6,Investment Management,27,Excellent,4,"$197,763.00 ",married,Deny
Male,TRUE,3.13,Humanities,International,700,5,Technology,33,Excellent,4,"$128,966.00 ",married,Deny
Male,FALSE,3.23,Business,White,570,5,Investment Banking,27,Excellent,1,"$174,734.00 ",married,Deny
Female,FALSE,3.29,Humanities,White,640,5,Consulting,28,Excellent,5,"$166,918.00 ",Unmarried,Deny
Female,FALSE,3.27,Business,White,660,4,Health Care,33,Excellent,3,"$100,016.00 ",Unmarried,Admit
Male,FALSE,3.18,STEM,White,620,7,Consulting,37,Good,5,"$83,052.00 ",Unmarried,Deny
Male,TRUE,3.25,Business,International,730,6,Financial Services,33,Good,1,"$90,160.00 ",married,Admit
Female,FALSE,3.27,Humanities,Other,640,5,Technology,26,Excellent,5,"$139,247.00 ",Unmarried,Deny
Male,TRUE,2.97,STEM,International,670,5,PE/VC,36,Good,3,"$389,604.00 ",married,Deny
Male,FALSE,3.28,Humanities,Asian,690,5,Financial Services,36,Excellent,3,"$134,726.00 ",married,Deny
Male,FALSE,3.22,STEM,White,670,4,Other,29,Good,3,"$81,663.00 ",Unmarried,Admit
Male,TRUE,3.25,Humanities,International,620,6,Consulting,30,Good,4,"$215,002.00 ",married,Deny
Male,FALSE,3.07,Business,White,680,4,Nonprofit/Gov,31,Excellent,4,"$77,564.00 ",married,Deny
Male,FALSE,3.55,Humanities,Black,690,5,Health Care,28,Excellent,5,"$75,469.00 ",married,Deny
Male,FALSE,3.25,STEM,White,650,6,Technology,31,Excellent,5,"$133,999.00 ",Unmarried,Deny
Female,FALSE,3.33,Humanities,White,650,5,Other,31,Excellent,5,"$81,906.00 ",Unmarried,Deny
Male,FALSE,3.05,STEM,Hispanic,630,5,Media/Entertainment,32,Excellent,4,"$80,780.00 ",married,Deny
Male,FALSE,3.44,Business,Black,690,6,Technology,37,Good,4,"$149,906.00 ",married,Deny
Male,TRUE,3.41,Business,International,680,6,Financial Services,33,Good,3,"$131,557.00 ",Unmarried,Deny
Female,FALSE,3.47,Business,Asian,660,6,Consulting,34,Excellent,3,"$206,951.00 ",married,Deny
Female,FALSE,2.91,Humanities,White,610,6,Technology,27,Regular,5,"$128,327.00 ",Unmarried,Deny
Female,FALSE,3,Humanities,Asian,600,5,PE/VC,34,Good,5,"$189,967.00 ",married,Deny
Female,TRUE,3.12,Humanities,International,610,5,Consulting,36,Good,3,"$111,846.00 ",Unmarried,Deny
Male,FALSE,3.26,STEM,White,700,6,Health Care,34,Excellent,3,"$107,636.00 ",married,Deny
Male,TRUE,3.08,STEM,International,670,4,Nonprofit/Gov,27,Good,3,"$51,523.00 ",married,Deny
Female,TRUE,3.12,STEM,International,700,4,Health Care,29,Excellent,3,"$113,647.00 ",married,Deny
Female,FALSE,3.42,Business,Black,730,4,CPG,37,Excellent,4,"$60,200.00 ",married,Admit
Male,FALSE,3.28,STEM,White,680,6,Consulting,36,Excellent,3,"$95,810.00 ",married,Deny
Male,TRUE,3.23,Business,International,700,4,Consulting,33,Excellent,1,"$115,168.00 ",married,Deny
Male,TRUE,3.32,STEM,International,700,4,Technology,27,Good,3,"$136,769.00 ",married,Deny
